Time (h),OD600 (-),[Glucose] (g/L),[Xylose] (g/L),trajectory_id
24.0,0.1944,15.1065,15.0687,1:1_0065
24.0,0.2242,15.1847,14.9441,1:1_0065
24.0,0.2351,15.3049,14.8097,1:1_0065
32.333,0.2655,15.4137,14.9314,1:1_0065
32.333,0.2219,15.3492,14.852,1:1_0065
32.333,0.2343,15.1802,14.9579,1:1_0065
48.0,0.2045,15.2014,15.1295,1:1_0065
48.0,0.229,15.334,14.7638,1:1_0065
48.0,0.2159,15.3594,14.9843,1:1_0065
55.5,0.263,14.8164,14.9812,1:1_0065
55.5,0.3317,14.7302,14.7203,1:1_0065
55.5,0.2861,14.686,15.0182,1:1_0065
72.0,0.8165,9.9682,14.8364,1:1_0065
72.0,0.871,10.1027,14.5297,1:1_0065
72.0,0.8388,10.1568,14.704,1:1_0065
80.0,1.2793,4.9562,14.1483,1:1_0065
80.0,1.2544,5.1867,14.411,1:1_0065
80.0,1.2869,5.0045,13.8848,1:1_0065
96.0,1.8551,0.2355,4.1655,1:1_0065
96.0,1.8814,0.1456,4.4166,1:1_0065
96.0,1.8848,0.0396,4.2756,1:1_0065
104.0,1.9949,0.0,0.2006,1:1_0065
104.0,2.0111,0.2157,0.2033,1:1_0065
104.0,2.0305,0.0,0.2119,1:1_0065
120.0,1.9974,0.0395,0.0689,1:1_0065
120.0,2.0128,0.2407,0.1428,1:1_0065
120.0,2.0354,0.0764,0.1764,1:1_0065
128.0,1.9831,0.137,0.0,1:1_0065
128.0,2.0006,0.0561,0.1233,1:1_0065
128.0,1.9888,0.0,0.0098,1:1_0065
144.0,2.0081,0.0854,0.3436,1:1_0065
144.0,2.0202,0.0,0.0,1:1_0065
144.0,2.0053,0.0,0.0468,1:1_0065
24.0,0.3468,13.0188,14.1633,1:1_0066
24.0,0.333,12.9205,14.3032,1:1_0066
24.0,0.3377,13.128,14.211,1:1_0066
32.333,0.2951,13.1335,14.2048,1:1_0066
32.333,0.3029,13.1118,14.2269,1:1_0066
32.333,0.3109,13.373,14.2146,1:1_0066
48.0,0.3234,13.1279,14.1951,1:1_0066
48.0,0.2824,13.0285,14.1333,1:1_0066
48.0,0.3202,13.2932,14.0754,1:1_0066
55.5,0.3268,12.9983,14.2265,1:1_0066
55.5,0.3593,13.0903,14.2482,1:1_0066
55.5,0.3669,13.1808,14.1769,1:1_0066
72.0,0.4177,12.8627,14.2909,1:1_0066
72.0,0.4248,12.8088,14.2663,1:1_0066
72.0,0.4121,12.9999,14.3319,1:1_0066
80.0,0.4692,12.7985,14.3396,1:1_0066
80.0,0.4422,12.6967,13.9267,1:1_0066
80.0,0.4582,12.7466,14.286,1:1_0066
96.0,0.5281,12.4679,14.2866,1:1_0066
96.0,0.5469,12.5735,14.1838,1:1_0066
96.0,0.5668,12.5921,14.3348,1:1_0066
104.0,0.6327,12.2647,14.1894,1:1_0066
104.0,0.6436,12.244,14.2174,1:1_0066
104.0,0.6232,12.3358,14.1343,1:1_0066
120.0,0.7405,11.9273,14.3204,1:1_0066
120.0,0.7417,11.9121,14.3323,1:1_0066
120.0,0.7895,11.8335,14.1296,1:1_0066
128.0,0.8625,11.6053,14.2262,1:1_0066
128.0,0.8573,11.4722,14.2589,1:1_0066
128.0,0.8703,11.6006,14.2278,1:1_0066
144.0,1.0805,10.7805,14.3255,1:1_0066
144.0,1.0322,10.9538,14.3207,1:1_0066
144.0,1.041,11.009,14.2442,1:1_0066
24.0,0.2746,15.3512,16.334,1:1_0067
24.0,0.2755,15.675,16.3021,1:1_0067
24.0,0.2367,15.5747,16.3171,1:1_0067
32.333,0.2491,15.6056,16.325,1:1_0067
32.333,0.2152,15.3879,16.3804,1:1_0067
32.333,0.2172,15.4883,16.2402,1:1_0067
48.0,0.2873,15.7345,16.2736,1:1_0067
48.0,0.2596,15.422,16.3485,1:1_0067
48.0,0.2906,15.4713,16.3508,1:1_0067
55.5,0.2597,15.5579,16.0518,1:1_0067
55.5,0.2697,15.4386,16.312,1:1_0067
55.5,0.2958,15.5634,16.2369,1:1_0067
72.0,0.4184,14.9827,16.5015,1:1_0067
72.0,0.3796,15.0746,16.3317,1:1_0067
72.0,0.3759,15.1458,16.2806,1:1_0067
80.0,0.4365,14.8254,16.2472,1:1_0067
80.0,0.4248,14.7875,16.3267,1:1_0067
80.0,0.4498,14.9145,16.5662,1:1_0067
96.0,0.5667,14.3086,16.3576,1:1_0067
96.0,0.6273,14.3333,16.3404,1:1_0067
96.0,0.6144,14.1873,16.4183,1:1_0067
104.0,0.68,13.8892,16.3459,1:1_0067
104.0,0.7078,13.7882,16.3323,1:1_0067
104.0,0.7435,14.1348,16.4702,1:1_0067
120.0,0.9613,12.6191,16.3889,1:1_0067
120.0,0.9541,12.43,16.3152,1:1_0067
120.0,0.9888,12.3949,16.2494,1:1_0067
128.0,1.1294,11.7155,16.4429,1:1_0067
128.0,1.0898,11.9466,16.1475,1:1_0067
128.0,1.0774,11.7055,16.1878,1:1_0067
144.0,1.4295,9.5164,16.2177,1:1_0067
144.0,1.4134,9.567,16.2055,1:1_0067
144.0,1.4523,9.5057,16.1408,1:1_0067
24.0,0.2615,15.1491,15.3386,1:1_0068
24.0,0.2351,15.3523,15.5018,1:1_0068
24.0,0.2784,15.2254,15.5596,1:1_0068
32.333,0.2552,15.2231,15.5407,1:1_0068
32.333,0.2561,15.2545,15.5064,1:1_0068
32.333,0.2549,15.302,15.4609,1:1_0068
48.0,0.2314,15.3249,15.4219,1:1_0068
48.0,0.2371,15.2933,15.5756,1:1_0068
48.0,0.2612,15.2643,15.445,1:1_0068
55.5,0.3258,14.8185,15.5803,1:1_0068
55.5,0.2756,14.9167,15.4491,1:1_0068
55.5,0.3565,15.2259,15.5712,1:1_0068
72.0,0.6318,13.2036,15.5054,1:1_0068
72.0,0.6136,13.3081,15.5052,1:1_0068
72.0,0.6152,13.4767,15.2961,1:1_0068
80.0,0.8836,11.5627,15.4359,1:1_0068
80.0,0.8882,11.5389,15.4932,1:1_0068
80.0,0.8779,11.5846,15.4298,1:1_0068
96.0,1.6349,3.7013,15.3767,1:1_0068
96.0,1.6324,3.717,15.535,1:1_0068
96.0,1.6463,3.7399,15.3906,1:1_0068
104.0,1.918,0.0,14.3469,1:1_0068
104.0,1.9136,0.0387,14.3283,1:1_0068
104.0,1.9314,0.0,14.6748,1:1_0068
120.0,2.1169,0.0,10.4332,1:1_0068
120.0,2.1453,0.1336,10.525,1:1_0068
120.0,2.1557,0.0742,10.5742,1:1_0068
128.0,2.2248,0.0181,8.5058,1:1_0068
128.0,2.238,0.0,8.4006,1:1_0068
128.0,2.2697,0.0251,8.505,1:1_0068
144.0,2.4476,0.0273,3.454,1:1_0068
144.0,2.4548,0.0719,3.4696,1:1_0068
144.0,2.423,0.0386,3.4365,1:1_0068
24.0,0.2008,15.2484,15.7172,1:1_0069
24.0,0.1831,15.2245,16.0497,1:1_0069
24.0,0.1571,15.2775,15.9392,1:1_0069
32.333,0.4847,14.4721,16.092,1:1_0069
32.333,0.4764,14.6043,15.8671,1:1_0069
32.333,0.5106,14.6702,15.8053,1:1_0069
48.0,2.5028,1.2852,15.1042,1:1_0069
48.0,2.4859,1.5097,14.9534,1:1_0069
48.0,2.5091,1.1919,14.8995,1:1_0069
55.5,2.9133,0.0,6.0195,1:1_0069
55.5,2.9112,0.0728,5.9826,1:1_0069
55.5,2.9129,0.0,6.1602,1:1_0069
72.0,3.1242,0.0,0.0,1:1_0069
72.0,3.0971,0.0,0.1421,1:1_0069
72.0,3.1306,0.0,0.0,1:1_0069
80.0,3.1038,0.0,0.0464,1:1_0069
80.0,3.1145,0.2081,0.1254,1:1_0069
80.0,3.1465,0.0671,0.0,1:1_0069
96.0,3.1322,0.0,0.163,1:1_0069
96.0,3.1284,0.0262,0.0127,1:1_0069
96.0,3.1551,0.0,0.1838,1:1_0069
104.0,3.1166,0.0,0.0,1:1_0069
104.0,3.0873,0.0654,0.0,1:1_0069
104.0,3.1237,0.1134,0.0,1:1_0069
120.0,3.1149,0.0,0.0,1:1_0069
120.0,3.1718,0.0778,0.0,1:1_0069
120.0,3.1081,0.0,0.013,1:1_0069
128.0,3.1119,0.053,0.0,1:1_0069
128.0,3.1011,0.037,0.0,1:1_0069
128.0,3.1349,0.0,0.0,1:1_0069
144.0,3.1225,0.0,0.0693,1:1_0069
144.0,3.1153,0.1851,0.1071,1:1_0069
144.0,3.0991,0.0,0.0,1:1_0069
24.0,0.2252,14.1366,15.9798,1:1_0070
24.0,0.2361,14.1848,15.8097,1:1_0070
24.0,0.2215,14.0693,15.7924,1:1_0070
32.333,0.2058,13.9648,15.6816,1:1_0070
32.333,0.232,14.0175,15.7567,1:1_0070
32.333,0.2101,14.0668,15.8708,1:1_0070
48.0,0.1988,13.8876,15.8882,1:1_0070
48.0,0.1939,14.0711,15.9545,1:1_0070
48.0,0.2538,14.0901,15.8636,1:1_0070
55.5,0.5065,12.3373,15.7302,1:1_0070
55.5,0.4784,12.5371,15.9006,1:1_0070
55.5,0.4607,12.584,15.7492,1:1_0070
72.0,2.0197,0.0,4.6932,1:1_0070
72.0,2.0146,0.0953,4.7314,1:1_0070
72.0,2.0521,0.0,4.4961,1:1_0070
80.0,2.1782,0.2899,0.1266,1:1_0070
80.0,2.1672,0.0425,0.0728,1:1_0070
80.0,2.1509,0.137,0.0,1:1_0070
96.0,2.1765,0.0024,0.1145,1:1_0070
96.0,2.1632,0.0,0.0323,1:1_0070
96.0,2.1374,0.0,0.1187,1:1_0070
104.0,2.1899,0.1042,0.062,1:1_0070
104.0,2.2265,0.0,0.0398,1:1_0070
104.0,2.1696,0.0957,0.0,1:1_0070
120.0,2.2127,0.0,0.1407,1:1_0070
120.0,2.1902,0.0,0.0542,1:1_0070
120.0,2.1835,0.0356,0.0,1:1_0070
128.0,2.1643,0.0,0.0,1:1_0070
128.0,2.1952,0.0,0.0,1:1_0070
128.0,2.1913,0.0839,0.0,1:1_0070
144.0,2.1765,0.046,0.0052,1:1_0070
144.0,2.2052,0.0,0.0,1:1_0070
144.0,2.1945,0.0,0.0,1:1_0070
24.0,0.2705,15.6629,13.8313,1:1_0071
24.0,0.2271,15.5029,13.5305,1:1_0071
24.0,0.2692,15.318,13.6383,1:1_0071
32.333,0.2511,15.526,13.6925,1:1_0071
32.333,0.2815,15.5538,13.7831,1:1_0071
32.333,0.2266,15.6514,13.6383,1:1_0071
48.0,0.2859,15.6837,13.7699,1:1_0071
48.0,0.2718,15.1732,13.6991,1:1_0071
48.0,0.2732,15.574,13.5966,1:1_0071
55.5,0.2735,15.032,13.7571,1:1_0071
55.5,0.2417,15.3987,13.8341,1:1_0071
55.5,0.2698,15.3378,13.6941,1:1_0071
72.0,0.4031,14.301,13.7647,1:1_0071
72.0,0.3654,14.2328,13.6902,1:1_0071
72.0,0.394,14.443,13.6375,1:1_0071
80.0,0.5151,13.809,13.7153,1:1_0071
80.0,0.4814,13.8933,13.7496,1:1_0071
80.0,0.4863,13.8666,13.5095,1:1_0071
96.0,0.6422,12.0214,13.6377,1:1_0071
96.0,0.6896,12.031,13.7157,1:1_0071
96.0,0.6531,12.0279,13.5234,1:1_0071
104.0,0.8022,10.6756,13.6643,1:1_0071
104.0,0.7651,10.825,13.719,1:1_0071
104.0,0.799,10.6988,13.5622,1:1_0071
120.0,1.0051,7.8985,13.5463,1:1_0071
120.0,1.0464,8.112,13.5948,1:1_0071
120.0,1.0349,8.0406,13.4273,1:1_0071
128.0,1.1386,6.4382,13.3709,1:1_0071
128.0,1.1492,6.5586,13.7619,1:1_0071
128.0,1.1205,6.5579,13.313,1:1_0071
144.0,1.3244,3.8106,13.2633,1:1_0071
144.0,1.3231,3.8262,13.1358,1:1_0071
144.0,1.3041,3.7801,13.1406,1:1_0071
24.0,0.1969,12.9931,16.6597,1:1_0072
24.0,0.1859,12.9762,16.6498,1:1_0072
24.0,0.1962,13.1278,16.7922,1:1_0072
32.333,0.1721,12.7878,16.669,1:1_0072
32.333,0.1603,12.9888,16.6167,1:1_0072
32.333,0.175,12.8979,16.5557,1:1_0072
48.0,0.1999,12.9048,16.6838,1:1_0072
48.0,0.1945,13.0932,16.7633,1:1_0072
48.0,0.1815,13.0742,16.8211,1:1_0072
55.5,0.2396,12.57,16.6259,1:1_0072
55.5,0.245,12.691,16.8408,1:1_0072
55.5,0.2298,12.7622,16.7912,1:1_0072
72.0,0.8662,9.0468,16.6782,1:1_0072
72.0,0.8404,9.0006,16.6712,1:1_0072
72.0,0.8712,9.1759,16.4307,1:1_0072
80.0,1.5864,1.4454,16.2043,1:1_0072
80.0,1.6163,1.4085,16.1922,1:1_0072
80.0,1.6039,1.2978,16.1367,1:1_0072
96.0,2.2479,0.0,0.0,1:1_0072
96.0,2.2249,0.0418,0.0,1:1_0072
96.0,2.2189,0.1249,0.0,1:1_0072
104.0,2.224,0.0,0.0,1:1_0072
104.0,2.2401,0.0321,0.06,1:1_0072
104.0,2.2408,0.2088,0.0,1:1_0072
120.0,2.1974,0.0,0.0,1:1_0072
120.0,2.2103,0.0094,0.1253,1:1_0072
120.0,2.2606,0.0504,0.2141,1:1_0072
128.0,2.2227,0.0,0.1053,1:1_0072
128.0,2.193,0.0,0.052,1:1_0072
128.0,2.2278,0.0,0.0,1:1_0072
144.0,2.2296,0.1004,0.002,1:1_0072
144.0,2.2132,0.0,0.0,1:1_0072
144.0,2.2377,0.0344,0.0,1:1_0072
24.0,0.2076,13.2793,15.1069,1:1_0073
24.0,0.2657,13.1198,14.799,1:1_0073
24.0,0.2534,13.2855,14.9673,1:1_0073
32.333,0.2465,12.9305,15.0922,1:1_0073
32.333,0.2564,12.9306,14.8617,1:1_0073
32.333,0.2323,13.0931,14.9749,1:1_0073
48.0,0.3365,12.8705,14.9536,1:1_0073
48.0,0.3678,12.7571,15.2502,1:1_0073
48.0,0.3352,12.7025,14.8431,1:1_0073
55.5,0.4245,12.312,14.9666,1:1_0073
55.5,0.3906,12.5001,14.802,1:1_0073
55.5,0.4211,12.5444,15.1675,1:1_0073
72.0,0.6753,11.3119,14.8298,1:1_0073
72.0,0.6794,11.2554,14.9846,1:1_0073
72.0,0.6871,11.5519,14.9438,1:1_0073
80.0,0.8521,10.3821,14.7911,1:1_0073
80.0,0.8883,10.2549,14.7372,1:1_0073
80.0,0.8605,10.4871,14.9946,1:1_0073
96.0,1.3164,7.705,14.7397,1:1_0073
96.0,1.3047,7.5376,14.5635,1:1_0073
96.0,1.2975,7.5515,14.7414,1:1_0073
104.0,1.5089,5.8299,14.7169,1:1_0073
104.0,1.5232,5.8246,14.5789,1:1_0073
104.0,1.5087,5.7455,14.6035,1:1_0073
120.0,1.9233,2.1611,14.0437,1:1_0073
120.0,1.8568,2.2449,14.0747,1:1_0073
120.0,1.8862,2.1643,14.1021,1:1_0073
128.0,2.0196,1.0065,13.2052,1:1_0073
128.0,2.012,0.8878,13.1449,1:1_0073
128.0,1.9931,0.804,13.2995,1:1_0073
144.0,2.1722,0.0759,9.7014,1:1_0073
144.0,2.1923,0.0887,9.716,1:1_0073
144.0,2.1903,0.0784,9.6454,1:1_0073
24.0,0.2087,13.4379,16.1381,1:1_0074
24.0,0.225,13.7154,16.0977,1:1_0074
24.0,0.2418,13.3692,16.1917,1:1_0074
32.333,0.2502,13.387,16.1335,1:1_0074
32.333,0.2149,13.3314,16.2426,1:1_0074
32.333,0.2217,13.2044,16.3155,1:1_0074
48.0,0.2167,13.4212,16.3031,1:1_0074
48.0,0.2299,13.4295,16.0161,1:1_0074
48.0,0.2001,13.4292,16.1752,1:1_0074
55.5,0.277,13.3324,16.1402,1:1_0074
55.5,0.2342,13.4266,16.1543,1:1_0074
55.5,0.3104,13.3813,16.0439,1:1_0074
72.0,0.4683,12.9785,16.1768,1:1_0074
72.0,0.4699,12.8853,15.9698,1:1_0074
72.0,0.4746,13.1496,16.1413,1:1_0074
80.0,0.6441,12.7739,16.1554,1:1_0074
80.0,0.6116,12.6921,16.2495,1:1_0074
80.0,0.6385,12.7474,16.0825,1:1_0074
96.0,1.0864,11.3716,16.1046,1:1_0074
96.0,1.1138,11.1487,16.1128,1:1_0074
96.0,1.0889,11.2463,16.1769,1:1_0074
104.0,1.3718,10.2196,16.2753,1:1_0074
104.0,1.4065,10.3127,16.1285,1:1_0074
104.0,1.383,10.4552,16.1706,1:1_0074
120.0,2.0232,6.5112,16.0572,1:1_0074
120.0,2.0371,6.5083,16.0434,1:1_0074
120.0,2.0328,6.7042,16.0447,1:1_0074
128.0,2.3285,4.426,15.8433,1:1_0074
128.0,2.332,4.3094,16.0062,1:1_0074
128.0,2.3351,4.4999,16.0715,1:1_0074
144.0,2.7229,0.6664,15.3245,1:1_0074
144.0,2.7308,0.8718,15.1612,1:1_0074
144.0,2.7294,1.0882,15.2361,1:1_0074
24.0,0.1815,16.7675,15.0196,1:1_0075
24.0,0.1592,16.6416,14.858,1:1_0075
24.0,0.2022,16.6485,14.8508,1:1_0075
32.333,0.4162,14.2271,14.8532,1:1_0075
32.333,0.4314,14.1529,14.982,1:1_0075
32.333,0.4244,14.0946,14.9946,1:1_0075
48.0,1.7178,0.067,5.0986,1:1_0075
48.0,1.7156,0.0,5.1416,1:1_0075
48.0,1.7395,0.1084,4.9399,1:1_0075
55.5,1.9047,0.0,0.0,1:1_0075
55.5,1.8753,0.0831,0.054,1:1_0075
55.5,1.8735,0.0838,0.014,1:1_0075
72.0,1.8672,0.0,0.041,1:1_0075
72.0,1.877,0.0,0.0847,1:1_0075
72.0,1.869,0.1592,0.0,1:1_0075
80.0,1.875,0.0,0.0,1:1_0075
80.0,1.8689,0.1771,0.0143,1:1_0075
80.0,1.8628,0.0,0.0,1:1_0075
96.0,1.8679,0.0,0.0,1:1_0075
96.0,1.8332,0.0,0.1028,1:1_0075
96.0,1.9111,0.0,0.0,1:1_0075
104.0,1.8616,0.0146,0.0,1:1_0075
104.0,1.9123,0.0044,0.0,1:1_0075
104.0,1.9105,0.0,0.04,1:1_0075
120.0,1.8636,0.0,0.0,1:1_0075
120.0,1.9224,0.0633,0.0275,1:1_0075
120.0,1.8591,0.0911,0.0,1:1_0075
128.0,1.8473,0.0,0.1954,1:1_0075
128.0,1.9166,0.0,0.0,1:1_0075
128.0,1.8458,0.0078,0.0162,1:1_0075
144.0,1.8944,0.0911,0.0,1:1_0075
144.0,1.8898,0.0,0.0537,1:1_0075
144.0,1.8685,0.0459,0.0379,1:1_0075
24.0,0.1423,16.2487,16.2517,1:1_0076
24.0,0.1527,16.0587,16.1947,1:1_0076
24.0,0.1436,16.315,16.1439,1:1_0076
32.333,0.1982,15.9905,16.1981,1:1_0076
32.333,0.1922,16.1139,16.1687,1:1_0076
32.333,0.1556,16.1345,16.2091,1:1_0076
48.0,0.1378,16.1918,16.2362,1:1_0076
48.0,0.1594,16.1029,16.2877,1:1_0076
48.0,0.1783,16.0988,16.0552,1:1_0076
55.5,0.1583,16.2226,16.212,1:1_0076
55.5,0.1932,16.1355,16.0919,1:1_0076
55.5,0.1957,16.1128,16.2031,1:1_0076
72.0,0.2186,15.9228,16.284,1:1_0076
72.0,0.2353,16.0613,15.95,1:1_0076
72.0,0.2384,15.9627,16.3574,1:1_0076
80.0,0.2875,15.8801,16.2876,1:1_0076
80.0,0.2965,15.7757,16.1961,1:1_0076
80.0,0.2813,15.7675,16.3095,1:1_0076
96.0,0.5286,15.1749,16.1887,1:1_0076
96.0,0.5298,15.2679,16.1217,1:1_0076
96.0,0.5489,15.3223,16.2451,1:1_0076
104.0,0.6601,14.5373,16.1405,1:1_0076
104.0,0.6782,14.4625,16.2226,1:1_0076
104.0,0.7027,14.697,16.1055,1:1_0076
120.0,1.0987,12.707,16.1407,1:1_0076
120.0,1.1234,12.7372,16.2653,1:1_0076
120.0,1.0919,12.6992,16.1197,1:1_0076
128.0,1.3804,11.1557,16.2364,1:1_0076
128.0,1.4103,11.1118,16.1281,1:1_0076
128.0,1.3773,10.8958,16.2731,1:1_0076
144.0,1.9374,6.4508,16.1271,1:1_0076
144.0,1.919,6.3079,16.2139,1:1_0076
144.0,1.9497,6.3422,16.0466,1:1_0076
24.0,0.3116,16.5816,13.8449,1:1_0077
24.0,0.2289,16.7572,14.0039,1:1_0077
24.0,0.2772,16.6048,14.0445,1:1_0077
32.333,0.3089,10.3906,13.8911,1:1_0077
32.333,0.3535,10.4062,13.7999,1:1_0077
32.333,0.3271,10.2067,13.6303,1:1_0077
48.0,0.4615,0.7469,13.0697,1:1_0077
48.0,0.4615,0.9241,13.1493,1:1_0077
48.0,0.4835,0.8346,13.126,1:1_0077
55.5,0.4778,0.0,11.4527,1:1_0077
55.5,0.424,0.0406,11.3594,1:1_0077
55.5,0.4572,0.0541,11.541,1:1_0077
72.0,0.5593,0.0,5.7814,1:1_0077
72.0,0.5117,0.0709,5.8034,1:1_0077
72.0,0.4979,0.0105,5.8722,1:1_0077
80.0,0.5808,0.0,3.5965,1:1_0077
80.0,0.6012,0.0007,3.7057,1:1_0077
80.0,0.5507,0.069,3.4882,1:1_0077
96.0,0.5801,0.0,0.9993,1:1_0077
96.0,0.6144,0.0,1.1317,1:1_0077
96.0,0.6197,0.0,1.1592,1:1_0077
104.0,0.6058,0.0116,0.5913,1:1_0077
104.0,0.632,0.0,0.4203,1:1_0077
104.0,0.5748,0.0994,0.6292,1:1_0077
120.0,0.5887,0.0,0.0446,1:1_0077
120.0,0.6104,0.0,0.1301,1:1_0077
120.0,0.589,0.1014,0.1464,1:1_0077
128.0,0.6118,0.0159,0.1037,1:1_0077
128.0,0.6093,0.0,0.0886,1:1_0077
128.0,0.6159,0.1155,0.0929,1:1_0077
144.0,0.5812,0.0,0.0,1:1_0077
144.0,0.6043,0.0,0.0,1:1_0077
144.0,0.5779,0.0,0.0,1:1_0077
24.0,0.1658,16.5268,16.0768,1:1_0078
24.0,0.135,16.7011,16.1775,1:1_0078
24.0,0.1276,16.6299,16.0864,1:1_0078
32.333,0.1982,16.5783,16.2794,1:1_0078
32.333,0.1868,16.5407,16.2189,1:1_0078
32.333,0.1761,16.6478,16.2474,1:1_0078
48.0,0.1384,16.6916,16.1627,1:1_0078
48.0,0.172,16.7282,16.2782,1:1_0078
48.0,0.172,16.7004,16.2801,1:1_0078
55.5,0.2326,16.3494,16.2224,1:1_0078
55.5,0.2213,16.3038,16.0725,1:1_0078
55.5,0.2125,16.3322,16.0852,1:1_0078
72.0,0.5821,13.2896,15.9729,1:1_0078
72.0,0.5926,12.8928,16.0959,1:1_0078
72.0,0.6089,13.1137,16.1449,1:1_0078
80.0,0.9787,8.3923,15.9884,1:1_0078
80.0,0.9647,8.7502,15.8576,1:1_0078
80.0,0.9558,8.4712,15.8777,1:1_0078
96.0,1.6299,0.1828,11.0615,1:1_0078
96.0,1.597,0.1238,11.0697,1:1_0078
96.0,1.582,0.1542,11.0812,1:1_0078
104.0,1.8505,0.019,2.2599,1:1_0078
104.0,1.8545,0.0,2.4518,1:1_0078
104.0,1.9081,0.0,2.1445,1:1_0078
120.0,1.9011,0.1057,0.0,1:1_0078
120.0,1.9271,0.1997,0.0003,1:1_0078
120.0,1.9365,0.052,0.0,1:1_0078
128.0,1.9435,0.0,0.134,1:1_0078
128.0,1.9106,0.0,0.0,1:1_0078
128.0,1.9039,0.0,0.0,1:1_0078
144.0,1.9177,0.0,0.079,1:1_0078
144.0,1.9308,0.0,0.0,1:1_0078
144.0,1.9177,0.1486,0.0,1:1_0078
24.0,0.2843,13.3133,14.7354,1:1_0079
24.0,0.2753,13.4411,14.6319,1:1_0079
24.0,0.295,13.6322,14.5892,1:1_0079
32.333,0.4297,12.7322,14.7568,1:1_0079
32.333,0.3779,12.9675,14.5586,1:1_0079
32.333,0.411,13.1038,14.5042,1:1_0079
48.0,1.0043,10.6829,14.7833,1:1_0079
48.0,1.0201,10.6165,14.578,1:1_0079
48.0,1.0426,10.8057,14.5333,1:1_0079
55.5,1.4791,7.8975,14.4703,1:1_0079
55.5,1.4503,7.8532,14.663,1:1_0079
55.5,1.4769,7.9107,14.5381,1:1_0079
72.0,2.7154,0.0009,6.9898,1:1_0079
72.0,2.6591,0.0,6.8817,1:1_0079
72.0,2.6556,0.0,6.9692,1:1_0079
80.0,2.9446,0.0,0.0709,1:1_0079
80.0,2.9441,0.1095,0.0073,1:1_0079
80.0,2.9573,0.0,0.0,1:1_0079
96.0,2.9681,0.1745,0.0568,1:1_0079
96.0,2.9832,0.0,0.0,1:1_0079
96.0,2.985,0.0,0.0965,1:1_0079
104.0,2.9753,0.0275,0.0,1:1_0079
104.0,2.9409,0.1775,0.0632,1:1_0079
104.0,2.9674,0.0,0.0038,1:1_0079
120.0,2.9639,0.04,0.0734,1:1_0079
120.0,2.945,0.0,0.0084,1:1_0079
120.0,2.9257,0.0,0.0,1:1_0079
128.0,2.9705,0.1983,0.0,1:1_0079
128.0,3.0061,0.0,0.0348,1:1_0079
128.0,2.9323,0.0997,0.0041,1:1_0079
144.0,2.9594,0.0,0.0074,1:1_0079
144.0,2.9775,0.0,0.1174,1:1_0079
144.0,2.9833,0.0,0.1595,1:1_0079
24.0,0.3138,14.1041,15.6348,1:1_0080
24.0,0.2956,14.3234,16.0363,1:1_0080
24.0,0.2957,14.2935,15.8756,1:1_0080
32.333,0.3132,10.8884,15.84,1:1_0080
32.333,0.352,10.8675,15.6814,1:1_0080
32.333,0.3347,11.0694,15.9653,1:1_0080
48.0,0.5263,3.4493,15.0945,1:1_0080
48.0,0.5392,3.5971,15.0397,1:1_0080
48.0,0.5356,3.475,15.2453,1:1_0080
55.5,0.6181,1.4323,14.2189,1:1_0080
55.5,0.5987,1.2371,14.1791,1:1_0080
55.5,0.5906,1.2959,14.264,1:1_0080
72.0,0.6804,0.0049,8.2574,1:1_0080
72.0,0.6812,0.0826,8.3448,1:1_0080
72.0,0.7176,0.0,8.2453,1:1_0080
80.0,0.7792,0.0,4.8712,1:1_0080
80.0,0.7446,0.1209,4.9854,1:1_0080
80.0,0.7703,0.0103,4.7809,1:1_0080
96.0,0.8394,0.0857,0.986,1:1_0080
96.0,0.8294,0.0,1.1727,1:1_0080
96.0,0.8304,0.0,1.0898,1:1_0080
104.0,0.8249,0.2615,0.3335,1:1_0080
104.0,0.8379,0.0017,0.2836,1:1_0080
104.0,0.8068,0.0003,0.3018,1:1_0080
120.0,0.8201,0.0958,0.0817,1:1_0080
120.0,0.803,0.0,0.0574,1:1_0080
120.0,0.8182,0.111,0.085,1:1_0080
128.0,0.7863,0.0,0.0381,1:1_0080
128.0,0.8368,0.1298,0.1989,1:1_0080
128.0,0.817,0.0763,0.0,1:1_0080
144.0,0.8232,0.0,0.0,1:1_0080
144.0,0.8752,0.0304,0.0,1:1_0080
144.0,0.8228,0.0,0.0,1:1_0080
24.0,0.205,13.8279,15.3282,1:1_0081
24.0,0.1956,14.0135,15.3864,1:1_0081
24.0,0.1755,13.9924,15.4055,1:1_0081
32.333,0.1818,13.833,15.4447,1:1_0081
32.333,0.1586,13.8164,15.4743,1:1_0081
32.333,0.1945,13.9861,15.6352,1:1_0081
48.0,0.2203,13.9618,15.4363,1:1_0081
48.0,0.1776,13.8721,15.5098,1:1_0081
48.0,0.2065,13.9326,15.4391,1:1_0081
55.5,0.2706,13.9063,15.5347,1:1_0081
55.5,0.2543,13.6969,15.3609,1:1_0081
55.5,0.2413,13.8059,15.4986,1:1_0081
72.0,0.8805,12.5258,15.4061,1:1_0081
72.0,0.8908,12.6196,15.351,1:1_0081
72.0,0.8943,12.5815,15.421,1:1_0081
80.0,1.5736,10.375,15.2889,1:1_0081
80.0,1.5753,10.2335,15.0884,1:1_0081
80.0,1.5822,10.2674,15.2073,1:1_0081
96.0,3.1713,0.6695,12.0328,1:1_0081
96.0,3.1807,0.8482,12.0243,1:1_0081
